,Train_loss,Train_acc,Valid_loss,Valid_acc
0,4.408025813102722,0.0349,4.202553081512451,0.0548
1,4.089445996284485,0.067675,3.9852371215820312,0.0803
2,3.882214641571045,0.096875,3.792768096923828,0.1167
3,3.7242647051811217,0.125225,3.6775328159332275,0.1436
4,3.5849612951278687,0.1533,3.5404447078704835,0.1646
5,3.4459467053413393,0.17495,3.4547977447509766,0.179
6,3.3021247029304504,0.199375,3.3564226150512697,0.1985
7,3.168476235866547,0.222,3.3046279907226563,0.2075
8,3.0171984314918516,0.2488,3.254059076309204,0.2221
9,2.8653130292892457,0.27855,3.212471103668213,0.2341
10,2.679112803936005,0.31515,3.2165104389190673,0.2372
11,2.4836601972579957,0.357575,3.2460466861724853,0.235
12,2.2158514499664306,0.41435,3.2969167709350584,0.2392
13,1.8948450267314911,0.4883,3.375638151168823,0.2486
14,1.4967722773551941,0.591825,3.5617435932159425,0.2434
15,1.0697165250778198,0.70925,3.788770818710327,0.243
16,0.6937546223402024,0.8151,4.058322811126709,0.2446
17,0.44386699199676516,0.88365,4.292929840087891,0.2427
18,0.28695963993668555,0.9259,4.456751728057862,0.2438
19,0.18466731458902358,0.95355,4.6959809303283695,0.2488
20,0.13375777900218963,0.967125,4.8195418357849125,0.2466
21,0.10851380042731762,0.972625,4.8909985542297365,0.2461
22,0.07986635342240334,0.98055,4.950521850585938,0.2547
23,0.0662496218457818,0.984725,5.064954948425293,0.2475
24,0.06193374991416931,0.98515,5.124918365478516,0.2468
25,0.06268327757716179,0.98445,5.187700462341309,0.2475
26,0.06623961459845304,0.9832,5.252513313293457,0.241
27,0.0676004869863391,0.9825,5.302269077301025,0.2444
28,0.07593326102942229,0.97975,5.354491138458252,0.2448
29,0.07510657478123903,0.980275,5.359268093109131,0.2431
