,Train_loss,Train_acc,Valid_loss,Valid_acc
0,4.414751315116883,0.0362,4.173447036743164,0.0493
1,4.10293436050415,0.0661,3.978840637207031,0.0772
2,3.8950833439826966,0.097225,3.8094982147216796,0.1157
3,3.742806649208069,0.125075,3.686297130584717,0.1371
4,3.585178852081299,0.148475,3.5300291061401365,0.1657
5,3.4323862910270693,0.176975,3.444236135482788,0.1788
6,3.2810449242591857,0.202275,3.323014497756958,0.2065
7,3.136923277378082,0.228625,3.267863893508911,0.2132
8,2.989900898933411,0.2579,3.2114571571350097,0.2286
9,2.8154834628105165,0.287675,3.1672919750213624,0.2419
10,2.6064785599708555,0.328775,3.1522643089294435,0.2504
11,2.3564794182777407,0.3836,3.2104223728179933,0.2552
12,2.060264080762863,0.452175,3.2595263957977294,0.2497
13,1.7182766139507293,0.535425,3.408585453033447,0.2489
14,1.3196525573730469,0.6414,3.617287445068359,0.2469
15,0.9157980948686599,0.7512,3.850840711593628,0.2468
16,0.5885488122701645,0.8429,4.139230823516845,0.2467
17,0.3466294437646866,0.909675,4.345460319519043,0.2469
18,0.23389214873313904,0.939025,4.536209011077881,0.2473
19,0.16386346854269504,0.9583,4.698767948150635,0.2501
20,0.12287192977964878,0.969075,4.835318660736084,0.2529
21,0.09510782808065414,0.97665,4.913003635406494,0.2483
22,0.06742738485336304,0.983825,4.997028541564942,0.2464
23,0.04823099412024021,0.989775,5.093827533721924,0.2528
24,0.03734985878691077,0.99175,5.1864526748657225,0.2513
25,0.034219573624432086,0.9921,5.229027462005615,0.2509
26,0.035610786825418475,0.9914,5.30266637802124,0.2474
27,0.04068217100575566,0.98995,5.3311504364013675,0.2495
28,0.05143267521634698,0.986725,5.322586250305176,0.2505
29,0.06851849537342787,0.981875,5.350751876831055,0.2438
