,Train_loss,Train_acc,Valid_loss,Valid_acc
87,1.6402813255786897,0.6059,3.104512667655945,0.2765
88,1.6064579129219054,0.612775,3.121603178977966,0.2772
89,1.5624209880828857,0.626525,3.123496174812317,0.2685
90,1.5223824679851532,0.638775,3.128578519821167,0.2737
91,1.4664492577314376,0.65865,3.145401859283447,0.2779
92,1.4301231145858764,0.66645,3.142969489097595,0.2731
93,1.3850481778383255,0.6802,3.1842185735702513,0.2702
94,1.3636639684438705,0.684325,3.1721404790878296,0.2713
95,1.2989403009414673,0.707,3.1933980703353884,0.2718
96,1.2778611779212952,0.7091,3.2088103771209715,0.27
97,1.2290932804346084,0.726525,3.1952648162841797,0.2709
98,1.1914401292800902,0.7382,3.237367582321167,0.2678
99,1.1467914491891862,0.7516,3.2351884126663206,0.2668
