,Train_loss,Train_acc,Valid_loss,Valid_acc
0,4.633266627788544,0.0222,4.376623153686523,0.0378
1,4.26395446062088,0.048225,4.147813320159912,0.0637
2,4.075935393571854,0.074775,3.9891384840011597,0.0859
3,3.892493575811386,0.1071,3.7920212745666504,0.1195
4,3.706542521715164,0.13705,3.6629971265792847,0.1415
5,3.5677953362464905,0.15925,3.5692774057388306,0.1606
6,3.437285155057907,0.17945,3.4449251890182495,0.1819
7,3.3023319840431213,0.203975,3.368025064468384,0.1993
8,3.1658277809619904,0.2301,3.2837698459625244,0.212
9,3.039510130882263,0.25425,3.2474833726882935,0.2199
10,2.9217556715011597,0.27665,3.199620008468628,0.2258
11,2.7603724598884583,0.308825,3.1552926301956177,0.2415
12,2.596333086490631,0.34225,3.1291422843933105,0.255
13,2.4197188317775726,0.37945,3.1558034420013428,0.2498
14,2.250147730112076,0.418125,3.186301350593567,0.2541
15,2.061507523059845,0.460875,3.188021183013916,0.2582
16,1.7693118005990982,0.53585,3.2502713203430176,0.2591
17,1.477789506316185,0.6144,3.422102451324463,0.2517
18,1.2378053069114685,0.6757,3.524775505065918,0.25
19,0.8780743479728699,0.783125,3.6509960889816284,0.2505
20,0.5655742213129997,0.8727,3.8197752237319946,0.2504
21,0.32956716418266296,0.934275,4.036918640136719,0.2466
22,0.1822490133345127,0.97,4.170393943786621,0.2512
23,0.1073185121640563,0.98355,4.360426187515259,0.2555
24,0.06329377926886082,0.99175,4.484442949295044,0.2526
25,0.041863529942929745,0.994175,4.542661190032959,0.2505
26,0.02953019947744906,0.995525,4.631245136260986,0.2532
27,0.01934005250222981,0.9974,4.668287038803101,0.256
28,0.01291038142517209,0.998575,4.744720935821533,0.2514
29,0.008210456348024309,0.99915,4.745999574661255,0.2547
30,0.006270049314480275,0.99925,4.788599967956543,0.2569
31,0.005013203335693106,0.999125,4.8002636432647705,0.2602
32,0.00457538096816279,0.999375,4.817781448364258,0.2573
33,0.003917484951671213,0.999275,4.846338987350464,0.2583
34,0.0044841547787655145,0.9992,4.85211968421936,0.2593
35,0.004523733980022371,0.999025,4.874311923980713,0.2561
36,0.004610789386788383,0.999225,4.883029937744141,0.2581
37,0.0043564898951444775,0.99915,4.912033796310425,0.2592
38,0.004591266275383532,0.999025,4.906786680221558,0.2579
39,0.003834397968603298,0.999325,4.942742347717285,0.2574
40,0.0033476955723017454,0.999275,4.955304861068726,0.2578
41,0.0029844338714610785,0.9994,4.970310926437378,0.2582
42,0.0028575385513249785,0.999425,4.974791049957275,0.257
43,0.0026031518063973635,0.9994,4.982017517089844,0.2544
44,0.0037536954041570425,0.99925,4.995475769042969,0.2572
45,0.004704732447862625,0.998825,4.998475074768066,0.2575
46,0.0043835603864863515,0.9991,5.029096603393555,0.2561
47,0.0047995870700106025,0.999,5.016538143157959,0.2596
48,0.004363530344562605,0.99905,5.052090167999268,0.2561
49,0.004314693884225562,0.99915,5.044345855712891,0.2533
50,0.005187173199374229,0.99885,5.079388380050659,0.2572
51,0.012532270251540467,0.997025,5.106719732284546,0.2512
52,0.021592600154690444,0.995125,5.071069717407227,0.2556
53,0.028542940504848957,0.99405,5.03856348991394,0.2486
54,0.044396884040907025,0.990575,5.085425615310669,0.2451
55,0.06953885778784752,0.983975,5.115417242050171,0.2374
56,0.129101125523448,0.965325,5.190361022949219,0.2337
57,0.3396633993834257,0.9011,5.369322776794434,0.2143
58,1.8859463334083557,0.54655,4.365213632583618,0.2054
59,1.6156700104475021,0.556575,3.9510674476623535,0.2315
60,0.8007541969418526,0.7721,4.113229036331177,0.2431
61,0.3340432830154896,0.920675,4.308599948883057,0.2457
62,0.12662300746887922,0.978925,4.520493268966675,0.2526
63,0.04944496555253863,0.995075,4.683832883834839,0.255
64,0.021350355818867683,0.9987,4.809737920761108,0.2534
65,0.010977676836773753,0.9994,4.892650604248047,0.2557
66,0.00665909907547757,0.999475,4.932070016860962,0.2576
67,0.004618108505383134,0.999575,4.969818592071533,0.2565
68,0.0038777914887759835,0.999575,4.990201711654663,0.2606
69,0.0034532026038505137,0.9995,5.008624792098999,0.2629
70,0.003096352011198178,0.9995,5.02425742149353,0.2634
71,0.0029624327435158193,0.999475,5.03015661239624,0.2647
72,0.002818396460497752,0.9995,5.052144765853882,0.2649
73,0.0026205535396002233,0.9995,5.066372871398926,0.2626
74,0.002748155820881948,0.999575,5.083079814910889,0.2623
75,0.0024114694679155946,0.999475,5.081430435180664,0.2621
76,0.0023661622835788876,0.999525,5.09830641746521,0.2623
77,0.002070712551358156,0.9995,5.117156505584717,0.2628
78,0.0018619915063027292,0.99955,5.118948698043823,0.2627
79,0.0019774003158090636,0.999525,5.126288890838623,0.264
80,0.0017582224099896848,0.999575,5.134351015090942,0.2644
81,0.0017008237482514232,0.99955,5.145246505737305,0.2643
82,0.0016650906472932547,0.999625,5.154914617538452,0.2646
83,0.0016470657719764858,0.999575,5.162781715393066,0.2645
84,0.0015432765358127654,0.99955,5.166965007781982,0.2645
85,0.001427868970495183,0.999625,5.17246675491333,0.2635
86,0.001441441520000808,0.9996,5.180888414382935,0.2641
87,0.0013711257706745528,0.999575,5.189965009689331,0.2652
88,0.0014885069685988128,0.99965,5.195053577423096,0.2639
89,0.0014189291614457034,0.999625,5.202430963516235,0.2642
90,0.0013759856592514552,0.999575,5.208052635192871,0.2635
91,0.0013392501205089502,0.9996,5.213423728942871,0.2636
92,0.0013165322816348635,0.9996,5.220866441726685,0.2647
93,0.0013796328421449289,0.99955,5.224714279174805,0.2639
94,0.001537802498205565,0.9995,5.233508586883545,0.2647
95,0.0013270051495055668,0.9995,5.237138986587524,0.2637
96,0.0014412334858207032,0.99955,5.23912787437439,0.2641
97,0.001332811611064244,0.9996,5.244664192199707,0.2645
98,0.0012559488823171705,0.99965,5.251933336257935,0.2641
99,0.001177624195406679,0.999625,5.258416652679443,0.2639
